Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
1,1,2014-08-04,5840,670,1,0,0,0
1,2,2014-08-05,6444,611,1,1,0,0
1,3,2014-08-06,7921,754,1,1,0,0
1,4,2014-08-07,5964,672,1,0,0,1
1,5,2014-08-08,6200,726,1,0,0,1
1,6,2014-08-09,4121,470,1,0,0,0
1,7,2014-08-10,2934,295,1,0,0,1
1,1,2014-08-11,6233,575,1,0,0,0
1,2,2014-08-12,5469,531,1,0,0,0
1,3,2014-08-13,6721,671,1,0,0,1
1,4,2014-08-14,6673,749,1,1,0,1
1,5,2014-08-15,6421,650,1,0,0,0
1,6,2014-08-16,4044,369,1,0,0,0
1,7,2014-08-17,0,0,0,0,0,0
1,1,2014-08-18,5897,591,1,0,0,1
1,2,2014-08-19,7067,659,1,1,0,0
1,3,2014-08-20,5972,549,1,0,0,1
1,4,2014-08-21,6882,664,1,1,0,1
1,5,2014-08-22,5894,642,1,0,0,1
1,6,2014-08-23,4454,514,1,0,0,1
1,7,2014-08-24,0,0,0,1,0,0
1,1,2014-08-25,6700,664,1,0,0,1
1,2,2014-08-26,5803,559,1,0,0,0
1,3,2014-08-27,5168,566,1,0,0,0
1,4,2014-08-28,7216,718,1,1,0,0
1,5,2014-08-29,6673,727,1,0,0,1
1,6,2014-08-30,4246,450,1,0,0,1
1,7,2014-08-31,0,0,0,0,0,1
1,1,2014-09-01,5801,531,1,0,0,0
1,2,2014-09-02,4695,436,1,0,0,0
1,3,2014-09-03,6013,655,1,0,0,0
1,4,2014-09-04,6701,641,1,1,0,0
1,5,2014-09-05,6867,712,1,1,0,0
1,6,2014-09-06,3355,307,1,0,0,0
1,7,2014-09-07,3734,408,1,1,0,0
1,1,2014-09-08,5120,469,1,0,0,0
1,2,2014-09-09,5797,621,1,0,0,0
1,3,2014-09-10,7203,778,1,1,0,0
1,4,2014-09-11,5317,552,1,0,0,0
1,5,2014-09-12,6831,744,1,1,0,0
1,6,2014-09-13,5606,600,1,1,0,0
1,7,2014-09-14,3410,386,1,1,0,0
1,1,2014-09-15,5588,519,1,0,0,0
1,2,2014-09-16,7742,744,1,1,0,0
1,3,2014-09-17,6580,696,1,1,0,0
1,4,2014-09-18,8168,943,1,1,0,0
1,5,2014-09-19,4667,454,1,0,0,0
1,6,2014-09-20,5250,525,1,1,0,0
1,7,2014-09-21,0,0,0,1,0,0
1,1,2014-09-22,7551,873,1,1,0,0
1,2,2014-09-23,6038,553,1,1,0,0
1,3,2014-09-24,5869,573,1,0,0,0
1,4,2014-09-25,7889,788,1,1,0,0
1,5,2014-09-26,6561,598,1,0,0,0
1,6,2014-09-27,5588,593,1,1,0,0
1,7,2014-09-28,0,0,0,0,0,0
1,1,2014-09-29,6339,709,1,1,0,0
1,2,2014-09-30,7826,734,1,1,0,0
1,3,2014-10-01,6153,718,1,1,0,0
1,4,2014-10-02,5312,560,1,0,0,0
1,5,2014-10-03,7062,652,1,1,0,0
1,6,2014-10-04,3703,365,1,0,0,0
1,7,2014-10-05,3373,384,1,1,0,0
1,1,2014-10-06,7946,758,1,1,0,0
1,2,2014-10-07,8661,1015,1,1,0,0
1,3,2014-10-08,6745,640,1,1,0,0
1,4,2014-10-09,5192,493,1,0,0,0
1,5,2014-10-10,6710,691,1,1,0,0
1,6,2014-10-11,4910,561,1,1,0,0
1,7,2014-10-12,0,0,0,1,0,0
1,1,2014-10-13,7564,812,1,1,0,0
1,2,2014-10-14,4805,519,1,0,0,0
1,3,2014-10-15,5358,510,1,0,0,0
1,4,2014-10-16,4122,417,1,0,0,0
1,5,2014-10-17,5443,517,1,0,0,0
1,6,2014-10-18,5258,610,1,1,0,0
1,7,2014-10-19,0,0,0,0,0,0
1,1,2014-10-20,4720,520,1,0,0,0
1,2,2014-10-21,4460,503,1,0,0,0
1,3,2014-10-22,4847,471,1,0,0,0
1,4,2014-10-23,5516,560,1,0,0,0
1,5,2014-10-24,6402,745,1,1,0,0
1,6,2014-10-25,4646,460,1,1,0,0
1,7,2014-10-26,3812,406,1,1,0,0
1,1,2014-10-27,6604,679,1,0,0,0
1,2,2014-10-28,4166,429,1,0,0,0
1,3,2014-10-29,4443,486,1,0,0,0
1,4,2014-10-30,5183,598,1,0,0,0
1,5,2014-10-31,4568,421,1,0,0,0
1,6,2014-11-01,4213,456,1,0,0,0
1,7,2014-11-02,0,0,0,0,0,0
1,1,2014-11-03,7009,821,1,1,0,0
1,2,2014-11-04,4525,452,1,0,0,0
1,3,2014-11-05,5394,552,1,0,0,0
1,4,2014-11-06,4652,543,1,0,0,0
1,5,2014-11-07,5915,602,1,1,0,0
1,6,2014-11-08,4968,531,1,1,0,0
1,7,2014-11-09,3373,331,1,1,0,0
1,1,2014-11-10,5112,539,1,0,0,0
1,2,2014-11-11,5555,595,1,1,0,0
1,3,2014-11-12,5888,606,1,1,0,0
1,4,2014-11-13,5409,577,1,0,0,0
1,5,2014-11-14,5557,595,1,0,0,0
1,6,2014-11-15,3826,398,1,0,0,0
1,7,2014-11-16,2738,280,1,0,0,0
1,1,2014-11-17,7075,734,1,1,0,0
1,2,2014-11-18,8130,752,1,1,0,0
1,3,2014-11-19,5469,553,1,1,0,0
1,4,2014-11-20,4664,527,1,0,0,0
1,5,2014-11-21,4899,473,1,0,0,0
1,6,2014-11-22,3970,388,1,1,0,0
1,7,2014-11-23,2677,248,1,0,0,0
1,1,2014-11-24,5066,554,1,0,0,0
1,2,2014-11-25,5924,670,1,1,0,0
1,3,2014-11-26,6338,698,1,1,0,0
1,4,2014-11-27,5077,477,1,0,0,0
1,5,2014-11-28,6188,650,1,1,0,0
1,6,2014-11-29,3337,311,1,0,0,0
1,7,2014-11-30,2499,227,1,0,0,0
1,1,2014-12-01,5948,639,1,1,0,0
1,2,2014-12-02,0,0,0,0,0,1
1,3,2014-12-03,6032,645,1,1,0,1
1,4,2014-12-04,3974,388,1,0,0,1
1,5,2014-12-05,9718,929,1,1,0,1
1,6,2014-12-06,5478,568,1,0,0,1
1,7,2014-12-07,0,0,0,1,0,0
1,1,2014-12-08,6673,611,1,0,0,1
1,2,2014-12-09,7346,743,1,0,0,0
1,3,2014-12-10,7063,712,1,0,0,0
1,4,2014-12-11,5943,579,1,0,0,0
1,5,2014-12-12,7480,767,1,0,0,0
1,6,2014-12-13,5406,612,1,1,0,0
1,7,2014-12-14,4085,428,1,0,0,1
1,1,2014-12-15,10571,1065,1,1,0,0
1,2,2014-12-16,7284,668,1,0,0,0
1,3,2014-12-17,6553,630,1,0,0,0
1,4,2014-12-18,8772,894,1,1,0,0
1,5,2014-12-19,9178,957,1,1,0,1
1,6,2014-12-20,7438,862,1,1,0,0
1,7,2014-12-21,0,0,0,0,0,1
1,1,2014-12-22,6835,769,1,0,0,1
1,2,2014-12-23,6996,771,1,0,0,0
1,3,2014-12-24,8193,932,1,0,0,0
1,4,2014-12-25,3952,428,1,0,b,1
1,5,2014-12-26,3366,343,1,0,b,0
1,6,2014-12-27,5774,528,1,0,0,0
1,7,2014-12-28,3839,368,1,0,0,0
1,1,2014-12-29,9310,983,1,1,0,0
1,2,2014-12-30,9847,945,1,1,0,0
1,3,2014-12-31,7244,689,1,0,0,0
1,4,2015-01-01,2973,318,1,0,c,1
1,5,2015-01-02,7000,655,1,1,0,1
1,6,2015-01-03,3834,434,1,0,0,0
1,7,2015-01-04,2509,275,1,0,0,1
1,1,2015-01-05,5757,573,1,1,0,0
1,2,2015-01-06,5439,611,1,0,0,0
1,3,2015-01-07,4561,473,1,0,0,0
1,4,2015-01-08,4651,456,1,0,0,0
1,5,2015-01-09,7021,702,1,1,0,1
1,6,2015-01-10,4072,450,1,0,0,1
1,7,2015-01-11,3528,394,1,1,0,1
1,1,2015-01-12,5127,562,1,0,0,1
1,2,2015-01-13,6501,721,1,1,0,1
1,3,2015-01-14,6037,698,1,1,0,1
1,4,2015-01-15,5022,551,1,0,0,0
1,5,2015-01-16,6360,639,1,1,0,1
1,6,2015-01-17,3421,326,1,0,0,1
1,7,2015-01-18,2526,244,1,0,0,1
1,1,2015-01-19,5991,685,1,0,0,0
1,2,2015-01-20,4915,571,1,0,0,0
1,3,2015-01-21,6109,639,1,1,0,0
1,4,2015-01-22,5003,503,1,1,0,1
1,5,2015-01-23,6285,617,1,1,0,1
1,6,2015-01-24,3728,339,1,0,0,0
1,7,2015-01-25,2842,262,1,0,0,0
1,1,2015-01-26,4622,482,1,0,0,0
1,2,2015-01-27,4161,405,1,0,0,0
1,3,2015-01-28,4124,414,1,0,0,0
1,4,2015-01-29,5539,528,1,0,0,1
1,5,2015-01-30,6751,690,1,1,0,1
1,6,2015-01-31,3798,409,1,0,0,1
1,7,2015-02-01,0,0,0,1,0,0
1,1,2015-02-02,5371,555,1,0,0,0
1,2,2015-02-03,6691,618,1,1,0,0
1,3,2015-02-04,4228,484,1,0,0,0
1,4,2015-02-05,5844,597,1,1,0,0
1,5,2015-02-06,5227,481,1,0,0,0
1,6,2015-02-07,3372,321,1,0,0,0
1,7,2015-02-08,3440,315,1,1,0,0
1,1,2015-02-09,5003,551,1,0,0,0
1,2,2015-02-10,4427,501,1,0,0,0
1,3,2015-02-11,4569,490,1,0,0,0
1,4,2015-02-12,6735,664,1,1,0,0
1,5,2015-02-13,5573,606,1,0,0,0
1,6,2015-02-14,0,0,0,1,0,0
1,7,2015-02-15,0,0,0,1,0,0
1,1,2015-02-16,7244,719,1,1,0,0
1,2,2015-02-17,5580,630,1,0,0,0
1,3,2015-02-18,6837,721,1,1,0,0
1,4,2015-02-19,6895,650,1,1,0,0
1,5,2015-02-20,5060,589,1,0,0,0
1,6,2015-02-21,3755,402,1,0,0,0
1,7,2015-02-22,3565,373,1,0,0,0
1,1,2015-02-23,6626,648,1,1,0,0
1,2,2015-02-24,5095,499,1,0,0,0
1,3,2015-02-25,4995,483,1,0,0,0
1,4,2015-02-26,6247,653,1,1,0,0
1,5,2015-02-27,6833,682,1,1,0,0
1,6,2015-02-28,4371,425,1,0,0,0
1,7,2015-03-01,0,0,0,0,0,0
1,1,2015-03-02,6283,577,1,0,0,0
1,2,2015-03-03,5227,520,1,0,0,0
1,3,2015-03-04,5995,682,1,1,0,0
1,4,2015-03-05,5013,589,1,0,0,0
1,5,2015-03-06,6649,645,1,1,0,0
1,6,2015-03-07,3461,316,1,0,0,0
1,7,2015-03-08,0,0,0,0,0,0
1,1,2015-03-09,5723,646,1,0,0,0
1,2,2015-03-10,5506,509,1,0,0,0
1,3,2015-03-11,6829,773,1,1,0,0
1,4,2015-03-12,6531,636,1,1,0,0
1,5,2015-03-13,6788,644,1,1,0,0
1,6,2015-03-14,4766,487,1,0,0,0
1,7,2015-03-15,2852,307,1,0,0,0
1,1,2015-03-16,5975,623,1,0,0,0
1,2,2015-03-17,6590,609,1,0,0,0
1,3,2015-03-18,5482,518,1,0,0,0
1,4,2015-03-19,5253,527,1,0,0,0
1,5,2015-03-20,8530,931,1,1,0,0
1,6,2015-03-21,5333,610,1,0,0,0
1,7,2015-03-22,0,0,0,1,0,0
1,1,2015-03-23,5723,534,1,0,0,0
1,2,2015-03-24,7060,764,1,1,0,0
1,3,2015-03-25,5800,563,1,0,0,0
1,4,2015-03-26,4832,444,1,0,0,0
1,5,2015-03-27,6030,683,1,0,0,0
1,6,2015-03-28,4780,547,1,1,0,0
1,7,2015-03-29,3099,284,1,0,0,0
1,1,2015-03-30,6865,789,1,0,0,0
1,2,2015-03-31,7199,739,1,1,0,0
1,3,2015-04-01,6178,679,1,1,0,0
1,4,2015-04-02,5921,539,1,1,0,1
1,5,2015-04-03,3699,397,1,0,c,0
1,6,2015-04-04,6870,734,1,1,0,1
1,7,2015-04-05,0,0,0,0,0,1
1,1,2015-04-06,3640,409,1,1,a,1
1,2,2015-04-07,5898,544,1,0,0,1
1,3,2015-04-08,5581,579,1,0,0,0
1,4,2015-04-09,5163,555,1,0,0,1
1,5,2015-04-10,6109,601,1,0,0,0
1,6,2015-04-11,5021,497,1,0,0,0
1,7,2015-04-12,3472,367,1,0,0,1
1,1,2015-04-13,6167,570,1,0,0,0
1,2,2015-04-14,7382,717,1,1,0,1
1,3,2015-04-15,5182,490,1,0,0,0
1,4,2015-04-16,7072,673,1,1,0,0
1,5,2015-04-17,5339,606,1,0,0,1
1,6,2015-04-18,5293,591,1,1,0,0
1,7,2015-04-19,0,0,0,0,0,0
1,1,2015-04-20,7742,779,1,1,0,0
1,2,2015-04-21,6083,589,1,0,0,1
1,3,2015-04-22,5548,552,1,0,0,0
1,4,2015-04-23,7158,675,1,1,0,1
1,5,2015-04-24,7929,788,1,1,0,1
1,6,2015-04-25,4697,474,1,0,0,1
1,7,2015-04-26,0,0,0,0,0,1
1,1,2015-04-27,6277,674,1,0,0,0
1,2,2015-04-28,6012,655,1,0,0,0
1,3,2015-04-29,5232,480,1,0,0,1
1,4,2015-04-30,5090,573,1,0,0,1
1,5,2015-05-01,3394,315,1,0,b,0
1,6,2015-05-02,4223,431,1,0,0,0
1,7,2015-05-03,2742,266,1,0,0,0
1,1,2015-05-04,6055,705,1,0,0,0
1,2,2015-05-05,5902,688,1,0,0,0
1,3,2015-05-06,6072,665,1,0,0,0
1,4,2015-05-07,6279,630,1,0,0,0
1,5,2015-05-08,0,0,0,0,0,0
1,6,2015-05-09,4296,437,1,0,0,0
1,7,2015-05-10,0,0,0,0,0,0
1,1,2015-05-11,5046,590,1,0,0,0
1,2,2015-05-12,6871,630,1,0,0,0
1,3,2015-05-13,5624,537,1,0,0,0
1,4,2015-05-14,6424,633,1,0,0,0
1,5,2015-05-15,6206,605,1,0,0,0
1,6,2015-05-16,4974,567,1,0,0,0
1,7,2015-05-17,0,0,0,1,0,0
1,1,2015-05-18,6891,697,1,1,0,0
1,2,2015-05-19,7597,863,1,1,0,0
1,3,2015-05-20,9035,1002,1,1,0,0
1,4,2015-05-21,8606,830,1,1,0,0
1,5,2015-05-22,8470,880,1,1,0,0
1,6,2015-05-23,4376,454,1,0,0,0
1,7,2015-05-24,0,0,0,0,0,0
1,1,2015-05-25,7066,645,1,0,0,0
1,2,2015-05-26,7753,830,1,1,0,0
1,3,2015-05-27,6925,691,1,1,0,0
1,4,2015-05-28,5958,544,1,0,0,0
1,5,2015-05-29,6433,742,1,0,0,0
1,6,2015-05-30,6308,622,1,0,0,0
1,7,2015-05-31,3339,324,1,0,0,0
1,1,2015-06-01,6359,707,1,0,0,0
1,2,2015-06-02,7326,817,1,1,0,0
1,3,2015-06-03,6662,776,1,0,0,0
1,4,2015-06-04,6353,582,1,0,0,0
1,5,2015-06-05,7188,703,1,1,0,0
1,6,2015-06-06,5210,497,1,0,0,0
1,7,2015-06-07,3075,288,1,0,0,0
1,1,2015-06-08,8798,826,1,1,0,0
1,2,2015-06-09,6217,662,1,0,0,0
1,3,2015-06-10,8042,904,1,1,0,0
1,4,2015-06-11,9391,937,1,1,0,0
1,5,2015-06-12,7321,733,1,1,0,0
1,6,2015-06-13,3950,396,1,0,0,0
1,7,2015-06-14,3512,319,1,0,0,0
1,1,2015-06-15,8541,864,1,1,0,0
1,2,2015-06-16,6204,633,1,0,0,0
1,3,2015-06-17,7668,763,1,1,0,0
1,4,2015-06-18,7107,748,1,0,0,0
1,5,2015-06-19,8452,977,1,0,0,0
1,6,2015-06-20,4920,475,1,0,0,0
1,7,2015-06-21,4572,527,1,1,0,0
1,1,2015-06-22,7074,827,1,0,0,0
1,2,2015-06-23,6585,746,1,0,0,0
1,3,2015-06-24,5552,537,1,0,0,0
1,4,2015-06-25,6051,617,1,0,0,0
1,5,2015-06-26,9349,922,1,1,0,0
1,6,2015-06-27,3862,354,1,0,0,0
1,7,2015-06-28,0,0,0,0,0,0
1,1,2015-06-29,8223,810,1,1,0,0
1,2,2015-06-30,5627,580,1,0,0,0
1,3,2015-07-01,8025,912,1,1,0,0
1,4,2015-07-02,8063,782,1,1,0,0
1,5,2015-07-03,6209,667,1,0,0,1
1,6,2015-07-04,5101,550,1,0,0,0
1,7,2015-07-05,0,0,0,0,0,0
1,1,2015-07-06,6363,677,1,0,0,0
1,2,2015-07-07,8255,790,1,1,0,0
1,3,2015-07-08,5779,597,1,0,0,1
1,4,2015-07-09,6044,678,1,0,0,1
1,5,2015-07-10,8384,917,1,1,0,0
1,6,2015-07-11,4696,480,1,0,0,1
1,7,2015-07-12,0,0,0,1,0,0
1,1,2015-07-13,5642,637,1,0,0,1
1,2,2015-07-14,8241,779,1,1,0,1
1,3,2015-07-15,6944,763,1,0,0,0
1,4,2015-07-16,7342,686,1,1,0,1
1,5,2015-07-17,8018,824,1,1,0,0
1,6,2015-07-18,4647,458,1,1,0,0
1,7,2015-07-19,3609,419,1,1,0,1
1,1,2015-07-20,6305,577,1,0,0,0
1,2,2015-07-21,7361,670,1,1,0,1
1,3,2015-07-22,5908,686,1,0,0,1
1,4,2015-07-23,7046,666,1,0,0,0
1,5,2015-07-24,5982,657,1,0,0,0
1,6,2015-07-25,5552,602,1,1,0,0
1,7,2015-07-26,3807,414,1,0,0,0
1,1,2015-07-27,5797,555,1,0,0,0
1,2,2015-07-28,0,0,0,0,0,0
1,3,2015-07-29,7094,790,1,1,0,1
1,4,2015-07-30,7794,728,1,1,0,0
1,5,2015-07-31,8575,927,1,1,0,1
2,2,2013-01-01,3840,361,1,1,c,0
2,3,2013-01-02,4403,484,1,0,0,0
2,4,2013-01-03,4646,478,1,0,0,1
2,5,2013-01-04,6609,701,1,1,0,0
2,6,2013-01-05,4072,433,1,1,0,0
2,7,2013-01-06,0,0,0,0,0,1
2,1,2013-01-07,6971,819,1,1,0,1
2,2,2013-01-08,6053,587,1,1,0,0
2,3,2013-01-09,4462,485,1,0,0,0
2,4,2013-01-10,6063,705,1,1,0,0
2,5,2013-01-11,4999,561,1,0,0,1
2,6,2013-01-12,3442,395,1,0,0,1
2,7,2013-01-13,2491,227,1,0,0,0
2,1,2013-01-14,5486,542,1,0,0,0
2,2,2013-01-15,5593,620,1,1,0,0
2,3,2013-01-16,4440,475,1,0,0,0
2,4,2013-01-17,3765,371,1,0,0,0
2,5,2013-01-18,5612,640,1,1,0,0
2,6,2013-01-19,3373,348,1,0,0,1
2,7,2013-01-20,0,0,0,1,0,1
2,1,2013-01-21,5810,535,1,0,0,0
2,2,2013-01-22,4405,490,1,0,0,1
2,3,2013-01-23,5454,594,1,1,0,0
2,4,2013-01-24,6761,756,1,1,0,1
2,5,2013-01-25,6755,785,1,1,0,1
2,6,2013-01-26,4188,451,1,0,0,0
2,7,2013-01-27,1954,183,1,0,0,1
2,1,2013-01-28,6393,625,1,1,0,0
2,2,2013-01-29,5154,541,1,0,0,1
2,3,2013-01-30,6062,681,1,1,0,0
2,4,2013-01-31,6578,742,1,1,0,1
2,5,2013-02-01,7011,656,1,1,0,0
2,6,2013-02-02,4851,469,1,1,0,0
2,7,2013-02-03,3614,339,1,1,0,0
2,1,2013-02-04,4097,397,1,0,0,0
2,2,2013-02-05,5437,572,1,0,0,0
2,3,2013-02-06,5175,472,1,0,0,0
2,4,2013-02-07,6048,654,1,1,0,0
2,5,2013-02-08,5057,539,1,0,0,0
2,6,2013-02-09,5393,501,1,1,0,0
2,7,2013-02-10,3766,385,1,1,0,0
2,1,2013-02-11,5424,591,1,0,0,0
2,2,2013-02-12,5782,550,1,1,0,0
2,3,2013-02-13,4796,516,1,0,0,0
2,4,2013-02-14,4616,428,1,1,0,0
2,5,2013-02-15,4695,531,1,0,0,0
2,6,2013-02-16,5954,569,1,1,0,0
2,7,2013-02-17,0,0,0,1,0,0
2,1,2013-02-18,4584,429,1,0,0,0
2,2,2013-02-19,6823,725,1,1,0,0
2,3,2013-02-20,4838,507,1,0,0,0
2,4,2013-02-21,7086,726,1,1,0,0
2,5,2013-02-22,5322,554,1,0,0,0
2,6,2013-02-23,3608,399,1,0,0,0
2,7,2013-02-24,2792,290,1,0,0,0
2,1,2013-02-25,0,0,0,1,0,0
2,2,2013-02-26,6472,638,1,1,0,0
2,3,2013-02-27,5608,562,1,0,0,0
2,4,2013-02-28,4757,458,1,0,0,0
2,5,2013-03-01,5736,671,1,0,0,0
2,6,2013-03-02,4199,468,1,0,0,0
2,7,2013-03-03,0,0,0,0,0,0
2,1,2013-03-04,5371,595,1,0,0,0
2,2,2013-03-05,4640,449,1,0,0,0
2,3,2013-03-06,5809,583,1,0,0,0
2,4,2013-03-07,5178,477,1,0,0,0
2,5,2013-03-08,7822,802,1,1,0,0
2,6,2013-03-09,3362,365,1,0,0,0
2,7,2013-03-10,2800,312,1,0,0,0
2,1,2013-03-11,5490,549,1,0,0,0
2,2,2013-03-12,6289,674,1,0,0,0
2,3,2013-03-13,6903,783,1,1,0,0
2,4,2013-03-14,5132,558,1,0,0,0
2,5,2013-03-15,5008,566,1,0,0,0
2,6,2013-03-16,5181,575,1,1,0,0
2,7,2013-03-17,3477,319,1,1,0,0
2,1,2013-03-18,5746,624,1,0,0,0
2,2,2013-03-19,5385,515,1,0,0,0
2,3,2013-03-20,6177,679,1,1,0,0
2,4,2013-03-21,5677,623,1,0,0,0
2,5,2013-03-22,5782,584,1,0,0,0
2,6,2013-03-23,4309,457,1,0,0,0
2,7,2013-03-24,0,0,0,0,0,0
2,1,2013-03-25,6916,651,1,1,0,0
2,2,2013-03-26,5683,516,1,0,0,0
2,3,2013-03-27,7466,814,1,1,0,0
2,4,2013-03-28,4770,488,1,0,0,0
2,5,2013-03-29,3889,421,1,0,a,0
2,6,2013-03-30,3628,365,1,0,0,0
2,7,2013-03-31,2512,285,1,0,0,0
2,1,2013-04-01,3779,364,1,0,c,1
2,2,2013-04-02,5669,616,1,0,0,0
2,3,2013-04-03,4818,496,1,0,0,1
2,4,2013-04-04,7174,685,1,1,0,0
2,5,2013-04-05,4477,434,1,0,0,1
2,6,2013-04-06,5318,532,1,1,0,0
2,7,2013-04-07,2941,290,1,0,0,0
2,1,2013-04-08,6364,581,1,1,0,0
2,2,2013-04-09,5863,623,1,1,0,0
2,3,2013-04-10,6490,712,1,1,0,1
2,4,2013-04-11,7880,918,1,1,0,1
2,5,2013-04-12,5821,544,1,0,0,1
2,6,2013-04-13,3773,358,1,0,0,0
2,7,2013-04-14,4264,460,1,1,0,1
2,1,2013-04-15,6051,690,1,0,0,1
2,2,2013-04-16,0,0,0,0,0,0
2,3,2013-04-17,5458,563,1,0,0,1
2,4,2013-04-18,5412,519,1,0,0,1
2,5,2013-04-19,7436,734,1,1,0,0
2,6,2013-04-20,4730,524,1,0,0,1
2,7,2013-04-21,4299,429,1,1,0,0
2,1,2013-04-22,6385,633,1,0,0,0
2,2,2013-04-23,6351,636,1,0,0,0
2,3,2013-04-24,7774,792,1,1,0,0
2,4,2013-04-25,6134,572,1,1,0,0
2,5,2013-04-26,8446,889,1,1,0,1
2,6,2013-04-27,5076,570,1,0,0,1
2,7,2013-04-28,3757,356,1,0,0,0
2,1,2013-04-29,5343,618,1,0,0,0
2,2,2013-04-30,7425,687,1,1,0,1
2,3,2013-05-01,3996,434,1,0,c,0
2,4,2013-05-02,8348,866,1,1,0,0
2,5,2013-05-03,6854,705,1,0,0,0
2,6,2013-05-04,6226,696,1,1,0,0
2,7,2013-05-05,3942,413,1,1,0,0
2,1,2013-05-06,5765,624,1,0,0,0
2,2,2013-05-07,5170,549,1,0,0,0
2,3,2013-05-08,5545,548,1,0,0,0
2,4,2013-05-09,5498,595,1,0,0,0
2,5,2013-05-10,7407,769,1,0,0,0
2,6,2013-05-11,6090,574,1,1,0,0
2,7,2013-05-12,0,0,0,0,0,0
2,1,2013-05-13,6103,564,1,0,0,0
2,2,2013-05-14,6552,670,1,0,0,0
2,3,2013-05-15,7408,749,1,1,0,0
2,4,2013-05-16,6429,711,1,1,0,0
2,5,2013-05-17,6469,723,1,0,0,0
2,6,2013-05-18,5452,631,1,0,0,0
2,7,2013-05-19,0,0,0,1,0,0
2,1,2013-05-20,7183,772,1,0,0,0
2,2,2013-05-21,7024,654,1,1,0,0
2,3,2013-05-22,5910,582,1,0,0,0
2,4,2013-05-23,6512,752,1,0,0,0
2,5,2013-05-24,0,0,0,1,0,0
2,6,2013-05-25,4340,395,1,0,0,0
2,7,2013-05-26,3444,333,1,0,0,0
2,1,2013-05-27,7245,704,1,0,0,0
2,2,2013-05-28,6425,719,1,0,0,0
2,3,2013-05-29,7769,795,1,1,0,0
2,4,2013-05-30,6100,716,1,0,0,0
2,5,2013-05-31,7350,858,1,1,0,0
2,6,2013-06-01,3728,372,1,0,0,0
2,7,2013-06-02,3321,303,1,0,0,0
2,1,2013-06-03,8584,870,1,1,0,0
2,2,2013-06-04,7390,765,1,1,0,0
2,3,2013-06-05,7611,703,1,1,0,0
2,4,2013-06-06,7216,791,1,1,0,0
2,5,2013-06-07,6698,696,1,0,0,0
2,6,2013-06-08,5927,673,1,1,0,0
2,7,2013-06-09,0,0,0,0,0,0
2,1,2013-06-10,9962,1037,1,1,0,0
2,2,2013-06-11,7312,804,1,1,0,0
2,3,2013-06-12,6472,680,1,0,0,0
2,4,2013-06-13,6588,751,1,0,0,0
2,5,2013-06-14,6282,680,1,0,0,0
2,6,2013-06-15,5229,516,1,1,0,0
2,7,2013-06-16,4506,464,1,1,0,0
2,1,2013-06-17,7797,751,1,1,0,0
2,2,2013-06-18,5897,616,1,0,0,0
2,3,2013-06-19,5756,647,1,0,0,0
2,4,2013-06-20,7445,798,1,1,0,0
2,5,2013-06-21,7436,682,1,0,0,0
2,6,2013-06-22,5544,586,1,0,0,0
2,7,2013-06-23,3068,297,1,0,0,0
2,1,2013-06-24,6786,718,1,1,0,0
2,2,2013-06-25,8123,821,1,1,0,0
2,3,2013-06-26,5441,565,1,0,0,0
2,4,2013-06-27,6056,608,1,0,0,0
2,5,2013-06-28,8059,922,1,1,0,0
2,6,2013-06-29,4449,476,1,0,0,0
2,7,2013-06-30,0,0,0,0,0,0
2,1,2013-07-01,8798,919,1,1,0,1
2,2,2013-07-02,7140,752,1,1,0,0
2,3,2013-07-03,6968,799,1,0,0,0
2,4,2013-07-04,5969,673,1,0,0,1
2,5,2013-07-05,5348,513,1,0,0,0
2,6,2013-07-06,5276,505,1,1,0,1
2,7,2013-07-07,3113,361,1,0,0,1
2,1,2013-07-08,7324,710,1,0,0,1
2,2,2013-07-09,6453,621,1,0,0,1
2,3,2013-07-10,6616,662,1,0,0,0
2,4,2013-07-11,7603,874,1,1,0,0
2,5,2013-07-12,6928,723,1,0,0,0
2,6,2013-07-13,4807,437,1,0,0,1
2,7,2013-07-14,0,0,0,0,0,0
2,1,2013-07-15,10008,946,1,1,0,0
2,2,2013-07-16,5419,595,1,0,0,0
2,3,2013-07-17,8145,752,1,1,0,1
2,4,2013-07-18,4844,505,1,0,0,0
2,5,2013-07-19,7631,887,1,1,0,1
2,6,2013-07-20,5754,582,1,1,0,1
2,7,2013-07-21,4640,506,1,1,0,1
2,1,2013-07-22,9290,960,1,1,0,1
2,2,2013-07-23,7647,808,1,0,0,1
2,3,2013-07-24,6400,632,1,0,0,1
2,4,2013-07-25,6739,717,1,0,0,0
2,5,2013-07-26,7170,821,1,0,0,0
2,6,2013-07-27,5894,668,1,1,0,0
2,7,2013-07-28,3385,320,1,0,0,0
2,1,2013-07-29,6611,665,1,0,0,0
2,2,2013-07-30,8259,923,1,1,0,0
2,3,2013-07-31,8504,968,1,1,0,1
2,4,2013-08-01,6654,634,1,0,0,1
2,5,2013-08-02,6219,718,1,0,0,1
2,6,2013-08-03,5936,657,1,1,0,0
2,7,2013-08-04,3274,349,1,0,0,1
2,1,2013-08-05,6456,728,1,0,0,0
2,2,2013-08-06,6237,685,1,0,0,1
2,3,2013-08-07,6991,754,1,0,0,1
2,4,2013-08-08,7643,870,1,1,0,1
2,5,2013-08-09,6017,633,1,0,0,1
